"Прайс-лист: DEALER_PRICE от 10.04.2023","","","","","","","","",""
"","","","","","","","","",""
"ID товара","Артикул","Описание","Код производителя","Срок гарантии","Кол-во в коробке","D3","Спец.цена","Наличие","Спец.тенге"
"277067","Кабель HD101 1m Yellow/Black Ugreen","Кабель UGREEN HD101 HDMI Round Cable 1m (Yellow/Black)","10115","24","","2.5","2.5","более 200","1125"
"277075","Кабель HD101 20m Yellow/Blk Ugreen","Кабель UGREEN HD101 HDMI Round Cable 20m (Yellow/Black)","60357","24","","46.9","46.9","более 100","21105"
"284350","Кабель DP102 10244 1m Ugreen Black","Кабель Ugreen DP102 M/M Cable 1m (Black), 10244","10244","24","","5.3","5.3","более 10","2385"
"277070","Кабель HD101 2m Yellow/Blk Ugreen","Кабель UGREEN HD101 HDMI Round Cable 2m (Yellow/Black)","10129","24","","3.4","3.4","более 200","1530"
"277071","Кабель HD101 3m Yellow/Blk Ugreen","Кабель UGREEN HD101 HDMI Round Cable 3m (Yellow/Black)","10130","24","","4.2","4.2","более 200","1890"
"277076","Кабель HD140 HDMI A M/M 2m Ugreen","Кабель UGREEN HD140 HDMI A M/M Cable with Braided 2m","80403","24","","7","7","более 200","3150"
"280682","Кабель HD106 10135 2m Black Ugreen","Кабель UGREEN HD106 HDMI to DVI Cable 2m (Black), 10135","10135","24","","4.8","4.8","более 50","2160"
"280683","Кабель HD106 10136 3m Black Ugreen","Кабель UGREEN HD106 HDMI to DVI Cable 3m (Black), 10136","10136","24","","5.3","5.3","более 200","2385"
"280681","Кабель MM101 30449 1.5m Blk Ugreen","Конвертер UGREEN MM101 HDMI to VGA Converter Cable 1.5m (Black), 30449","30449","24","","9.97","9.97","более 50","4487"
"279247","Кабель HD132 50216 20m Ugreen","Кабель Ugreen HD132 HDMI 2.0  Male To Male Fiber Optic Cable 20M, 50216","50216","24","","76.91","76.91","менее 10","34610"
"284354","Кабель HD135 70319 1m Gray Ugreen","Кабель Ugreen HD135 8K HDMI M/M Round Cable with Braided, 1m, Gray, 70319","70319","24","","12","12","более 50","5400"
"284353","Кабель HD135 70321 2m Gray Ugreen","Кабель Ugreen HD135 8K HDMI M/M Round Cable with Braided, 2m, Gray, 70321","70321","24","","13.2","13.2","более 50","5940"
"284352","Кабель HD135 80602 3m Gray Ugreen","Кабель Ugreen HD135 HDMI M/M Round Cable Zinc Alloy Shell Braided, 3m, Gray, 80602","80602","24","","16.1","16.1","более 50","7245"
"284362","Кабель HD140 80401 1m Ugreen","Кабель Ugreen HD140 HDMI A M/M Cable with Braided, 1m, 80401","80401","24","","5.8","5.8","более 100","2610"
"Подставки, держатели","","","","","","","","",""
"277136","Держатель LP106 30285 UGREEN White","Подставка-держатель для телефона UGREEN LP106 Adjustable Portable Stand Multi-Angle (White), 30285","30285","24","","2.7","2.7","более 200","1215"
"277138","Держатель LP106 50747 UGREEN Black","Подставка-держатель для телефона UGREEN LP106 Adjustable Portable Stand Multi-Angle (Black), 50747","50747","24","","2.7","2.7","более 200","1215"
"277129","Держатель LP142 50394 UGREEN Black","Держатель для телефона/планшете UGREEN LP142 Universal Holder with Folding Long Arm (Black), 50394","50394","24","","12.58","12.58","более 200","5661"
"277142","Multi-Angle Phone Desktop 60343","Держатель Ugreen LP177  Multi-Angle Phone Desktop Stand, 60343","60343","24","","6","6","более 50","2700"
"277140","Multi-Angle Phone Stand 80708","Держатель Ugreen LP263 Foldable Multi-Angle Phone Stand, 80708","80708","24","","9.4","9.4","менее 10","4230"
"280695","Подставка LP177 60324 Blue Ugreen","Подставка-держатель UGREEN LP177 Desktop Phone Stand (Blue), 60324","60324","24","","7.47","7.47","более 50","3362"
"284340","Держатель LP113 30480 Ugreen Silver","Держатель UGREEN LP113 гибкий для мобильного телефона, 30480","30480","24","","9.1","9.1","более 10","4095"
"284341","Держатель LP451 40289 Stand Ugreen","Держатель UGREEN LP451 Foldable Laptop Stand 40289","40289","24","","12.99","12.99","более 100","5846"
"279227","Держатель LP130 50564 Ugreen","Держатель для телефона Ugreen LP130 Gravity Drive Air Vent Car Mount Phone Holder, 50564","50564","24","","10.26","10.26","более 100","4617"
"279229","Держатель LP200 Gravity Phon Ugreen","Держатель для телефона Ugreen LP200 Gravity Phone Holder with Suction Cup","LP200","24","","8.45","8.45","более 100","3802"
"279228","Держатель LP274 30401 Ugreen","Держатель для телефона Ugreen LP274 Round Air Vent Gravity  Phone Holder, 30401","30401","24","","8.25","8.25","более 100","3713"
"Кабели DP Male/Mini DP","","","","","","","","",""
"277080","Кабель DP102 Male to Male 2m UGREEN","Кабель UGREEN DP102 DP Male to Male Cable 2m (Black)","10211","24","","5.81","5.81","более 200","2615"
"277081","Кабель DP102 Male to Male 3m UGREEN","Кабель UGREEN DP102 DP Male to Male Cable 3m (Black)","10212","24","","7","7","более 100","3150"
"280689","Кабель DP103 10221 2m Black Ugreen","Кабель UGREEN DP103 DP Male to DVI Male Cable 2m (Black). 10221","10221","24","","9","9","более 200","4050"
"280688","Кабель DP103 10243 1.5m Blk Ugreen","Кабель UGREEN DP103 DP Male to DVI Male Cable 1.5m (Black). 10243","10243","24","","8","8","более 200","3600"
"280690","Кабель DP107 30120 2m Black Ugreen","Кабель UGREEN DP107 DP 1.2 Male to Male Cable with Nylon Braid 2m (Black). 30120","30120","24","","11.75","11.75","менее 10","5288"
"280696","Кабель DP114 80393 3m UGREEN","Кабель UGREEN DP114 DP 1.4 Male to Male Plastic Case Braided Cable 3m, 80393","80393","24","","12.33","12.33","менее 10","5549"
"277083","Кабель DP101 Male to HDMI 2m UGREEN","Кабель UGREEN DP101 DP Male to HDMI Male Cable 2m (Black)","10202","24","","10.6","10.6","более 200","4770"
"277089","Кабель MD101 1.5m Black UGREEN","Кабель UGREEN MD101 Mini DP Male to HDMI Cable 4K 1.5m (Black)","20848","24","","8.51","8.51","более 30","3830"
"277087","Кабель MD101 2m White UGREEN","Кабель UGREEN MD101 Mini DP Male to HDMI Cable 2m (White)","10404","24","","6.91","6.91","более 50","3110"
"277084","Кабель MD105 1.5m Black UGREEN","Кабель UGREEN MD105 Mini DP to DP Cable 1.5m (Black)","10477","24","","6.2","6.2","более 30","2790"
"Кабель AV","","","","","","","","",""
"284336","Кабель AV112 50361 1m Black Ugreen","Аудиокабель UGREEN AV112 3.5mm Male to 3.5mm Male Cable Gold Plated Metal Case with Braid, 1m, Black, 50361","50361","24","","2.1","2.1","более 100","945"
"284337","Кабель AV112 50363 2m Black Ugreen","Аудиокабель UGREEN AV112 3.5mm Male to 3.5mm Male Cable Gold Plated Metal Case with Braid, 2m, Black, 50363","50363","24","","2.5","2.5","более 200","1125"
"284368","Кабель AV118 40675 2m Black Ugreen","Аудиокабель UGREEN AV118 3.5mm Male to 3.5mm Female Extension Braid, 2m, Black, 40675","40675","24","","2.5","2.5","менее 10","1125"
"284373","Кабель AV125 40785 10m Black Ugreen","Аудиокабель UGREEN AV125 3.5mm Audio Cable Net Braid, 10m, Black, 40785","40785","24","","19.3","19.3","более 30","8685"
"284372","Кабель AV141 10789 White Ugreen","Аудиокабель UGREEN AV141 3.5mm male to 2 Female Audio Cable ABS Case, White, 10789","10789","24","","2.4","2.4","более 100","1080"
"284371","Кабель AV141 30620 Black Ugreen","Аудиокабель UGREEN AV141 3.5mm male to 2 Female Audio Cable ABS Case. Black. 30620","30620","24","","2.4","2.4","более 50","1080"
"284365","Кабель AV182 20244 2m Ugreen","Аудиокабель UGREEN AV182 3.5mm Three-Pole Male to XLR Female Audio Cable, 2m, 20244","20244","24","","3.6","3.6","менее 10","1620"
"Кабель VGA, DP,HDMI","","","","","","","","",""
"287390","Кабель CM450 20192 1m Ugreen","Аудиокабель UGREEN CM450 USB-C Male to 3.5mm Male  with Chip 1m 20192","20192","24","","6.47","6.47","более 10","2912"
"Комплектующие","","","","","","","","",""
"CPU","","","","","","","","",""
"225213","Ci3-8100/3.6/1151/6M/OEM","Процессор Intel Core i3-8100 (3.6 GHz), 6M, LGA1151, CM8068403377308, OEM","CM8068403377308","12","","88","88","более 200","39600"
"261860","CDC-G5900/3.4/1200/2M/OEM","Процессор Intel Celeron Dual-Core G5900 (3.4 GHz), 2M, LGA1200, CM8070104292110, OEM","","12","","34","34","менее 10","15300"
"261861","Ci5-10400/2.9/1200/12M/OEM","Процессор Intel Core i5-10400 (2.9 GHz), 12M, 1200, CM8070104290715, OEM","CM8070104290715","12","","115","115","более 200","51750"
"269665","Ci5-10600KA/4.1/1200/12M/BOX","Процессор Intel Core i5-10600KA (4.1 GHz), 12M, 1200, BX8070110600KA, BOX","BX8070110600KA","12","","210","210","менее 10","94500"
"269664","Ci9-10850K/3.6/1200/20M/OEM","Процессор Intel Core i9-10850K (3.6 GHz), 20M, 1200,CM8070104608302, OEM","CM8070104608302","12","","260","260","менее 10","117000"
"275092","Ci7-11700KF/3.6/1200/16M/OEM","Процессор Intel Core i7-11700KF (3.6 GHz), 16Mb, 1200, CM8070804488630, OEM","CM8070804488630","12","","230","230","более 30","103500"
"275235","Ci9-11900F/2.5/1200/16M/OEM","Процессор Intel Core i9-11900F (2.5 GHz), 16M, 1200, CM8070804488246, OEM","CM8070804488246","12","","260","260","более 10","117000"
"275666","Ci3-10105/3.7/1200/6M/OEM","Процессор Intel Core i3-10105 (3.7 GHz), 6M, 1200, CM8070104291321, OEM","CM8070104291321","12","","90","90","более 30","40500"
"278515","Ci3-10105F/3.7/1200/6M/OEM","Процессор Intel Core i3 (3.7 GHz), 8M, 1200, CM8070104291323, OEM","CM8070104291323","12","","58","58","менее 10","26100"
"281065","Ci5-12600K/3.6/1700/20M/BOX","Процессор Intel Core i5-12600K(3.6 GHz), 20M, 1700, BX8071512600K, BOX","BX8071512600K","12","","250","250","менее 10","112500"
"279980","Ci5-12600K/3.6/1700/20M/OEM","Процессор Intel Core i5-12600K(3.6 GHz), 20M, 1700, CM8071504555227, OEM","CM8071504555227","12","","250","250","более 30","112500"
"283588","Core i5-9600KF/3.7/1151/9M/OEM","Процессор Intel Core i5-9600KF(3.7GHz), 9M, 1151, CM8068403874410, OEM","CM8068403874410","12","","95","95","более 200","42750"
"285401","CDC-G6900/3.4/1700/4M/OEM","Процессор Intel Celeron Dual Core G6900 3.4 GHz, 4Mb, 1700, CM8071504651805, OEM ","CM8071504651805","12","","35","35","более 30","15750"
"285370","Ci9-12900KS/3.4/1700/30M/OEM","Процессор Intel Core i9 12900KS (3.4GHz), 30M, 1700, CM8071504569915, OEM","CM8071504569915","12","","495","495","менее 10","222750"
"287741","AMD Ryzen 3 4100 BOX","Процессор AMD Ryzen 3 4100, 3.8GHz, 4Mb L3, AM4 ,100-100000510BOX","100-100000510BOX","12","","69","69","более 50","31050"
"287738","AMD Ryzen 5 5600X BOX","Процессор AMD Ryzen 5 5600X, 3.7GHz, 32Mb L3, AM4, 100-100000065BOX","100-100000065BOX","12","","154","154","более 30","69300"
"287737","AMD Ryzen 7 5700X BOX","Процессор AMD Ryzen 7 5700X, 3.4GHz, 32Mb L3, AM4, 100-100000926WOF","100-100000926WOF","12","","184","184","более 10","82800"
"287740","AMD Ryzen 7 5800X3D BOX","Процессор AMD Ryzen 7 5800X3D, 3.4GHz, 96Mb L3, AM4, 100-100000651WOF","100-100000651WOF","12","","320","320","менее 10","144000"
"287739","AMD Ryzen 9 5950X BOX","Процессор AMD  Ryzen 9 5950X, 3.4GHz, 64Mb L3, AM4, 100-100000059WOF","100-100000059WOF","12","","495","495","более 10","222750"
"HDD ","","","","","","","","",""
"276576","6Tb/5400/256M/HDWT860UZSVA Toshiba","Жесткий диск Toshiba 6Tb, HDD, 3.5"", 5400rpm, 256MB, SATA III 6Gb/s, HDWT860UZSVA","HDWT860UZSVA","12","","140","140","более 100","63000"
"252304","8Tb/7200/256M/HDWT380UZSVA Toshiba","Жесткий диск Toshiba Surveillance S300 8Tb, HDD, 3.5"", 7200rpm, 256MB, SATA III 6Gb/s, HDWT380UZSVA","HDWT380UZSVA","24","","190","190","более 30","85500"
"277402","8Tb/7200/256M/MG06ACA800E Toshiba","Жесткий диск Toshiba 8Tb, eHDD, 3.5"", 7200rpm, 256MB, SATA III 6Gb/s, MG06ACA800E","MG06ACA800E","24","","190","190","более 50","85500"
"279211","ESD-S1C ASUS","Mobile rack для SSD ASUS ROG Strix Arion ESD-S1C, M.2 2280, 2242, 2230, 2260, up to 2000 gb, ESD-S1CL/BLK/G/AS","ESD-S1C","36","","53","51","более 10","22950"
"279212","ESD-S1CL ASUS","Mobile rack для SSD ASUS ROG Strix Arion Lite ESD-S1CL, M.2 2280, 2242, 2230, 2260, up to 2000 gb, ESD-S1CL/BLK/G/AS","ESD-S1CL","36","","45","44","более 10","19800"
"HDD контейнеры","","","","","","","","",""
"286927","ESD-S1C/SIL/G/AS EVA ASUS","Mobile rack для SSD ASUS ROG Strix Arion ESD-S1C/SIL/G/AS EVA, M.2 2280, 2242, 2230, 2260, up to 2000 gb, ESD-S1CL/BLK/G","ESD-S1C/SIL/G/AS EVA","0","","53","51","менее 10","22950"
"SSD","","","","","","","","",""
"252521","128Gb/2.5 T253X2128G0C101 SSD","SSD-накопитель Team Group GX2 128Gb, 2.5"", 7mm, SATA-III 6Gb/s, T253X2128G0C101","T253X2128G0C101","36","","9.5","9.5","более 200","4275"
"252522","256Gb/2.5 T253X2256G0C101 SSD","SSD-накопитель Team Group GX2 256Gb, 2.5"", 7mm, SATA-III 6Gb/s, T253X2256G0C101","T253X2256G0C101","36","","14","14","более 200","6300"
"283185","4Tb/AS40G-4TT-C ADATA","Твердотельный накопитель ADATA AS40G-4TT-C, XPG Spectrix S40G RGB, 4Tb, M2, 2280, Write 1900/Read3500,PCI-E Gen3 x4,NVMe","AS40G-4TT-C","36","","330","330","более 10","148500"
"290489","240G 2'5 SATA T253X1240G0C101","Твердотельный накопитель TeamGroup GX1, 240Gb SATA","T253X1240G0C101","36","","14","14","более 200","6300"
"290490","480G 2'5 SATA T253X1480G0C101","Твердотельный накопитель TeamGroup GX1, 480Gb SATA","T253X1480G0C101","36","","23","23","более 200","10350"
"290491","960G 2'5 SATA T253X1960G0C101","Твердотельный накопитель TeamGroup GX1, 960Gb SATA","T253X1960G0C101","36","","44","44","более 50","19800"
"290514","1024G NVMe SKC3000S/1024G","Твердотельный накопитель SSD Kingston KC3000 1TB M.2 2280 NVMe PCIe Gen 4.0 x4 3D TLC NAND, Read Up to 7000, write Up to","SKC3000S/1024G","36","","84","84","более 10","37800"
"290515","2048G NVMe SKC3000D/2048G","Твердотельный накопитель SSD Kingston KC3000 2TB M.2 2280 NVMe PCIe Gen 4.0 x4 3D TLC NAND, Read Up to 7000, write Up to","SKC3000D/2048G","36","","175","175","более 30","78750"
"290511","250G NVMe SNV2S/250G","Твердотельный накопитель SSD Kingston NV2 250G M.2 2280 NVMe PCIe 4.0, Read Up to 3000, write Up to 1300, SNV2S/250G","SNV2S/250G","36","","23.5","23.5","более 200","10575"
"290512","4096G NVMe SKC3000D/4096G","Твердотельный накопитель SSD Kingston KC3000 4TB M.2 2280 NVMe PCIe Gen 4.0 x4 3D TLC NAND, Read Up to 7000, write Up to","SKC3000D/4096G","36","","400","400","менее 10","180000"
"290513","500G NVMe SNV2S/500G","Твердотельный накопитель SSD Kingston NV2 500G M.2 2280 NVMe PCIe 4.0, Read Up to 3500, write Up to 2100, SNV2S/500G","SNV2S/500G","36","","32","32","более 100","14400"
"298096","1000G NVMe TM8FP8001T0C311","Твердотельный накопитель SSD T-FORCE M.2-2280 PCI-E Gen3x4 Z330 1TB BLACK RETAILW/HEAT STICKER TM8FP8001T0C311","TM8FP8001T0C311","60","","58","58","более 50","26100"
"298094","1000G NVMe TM8FPR001T0C128","Твердотельный накопитель SSD T-FORCE M.2-2280 PCI-E Gen4x4 A440 PRO 1TB RETAIL W/HEAT SINK TM8FPR001T0C128","TM8FPR001T0C128","60","","90","90","менее 50","40500"
"298092","250G NVMe TM8FPL250G0C127","Твердотельный накопитель SSD T-FORCE M.2-2280 PCI-E Gen4x4 Z44L 250GB RETAIL W/HEAT SINK/STICKER TM8FPL250G0C127","TM8FPL250G0C127","60","","23","23","менее 10","10350"
"298093","4000G NVMe TM8FPR004T0C128","Твердотельный накопитель SSD T-FORCE M.2-2280 PCI-E Gen4x4 A440 PRO 4TB RETAIL W/HEAT SINK TM8FPR004T0C128","TM8FPR004T0C128","60","","400","400","менее 10","180000"
"298095","500G NVMe TM8FPL500G0C127","Твердотельный накопитель SSD T-FORCE M.2-2280 PCI-E Gen4x4 Z44L 500GB RETAIL W/HEAT SINK/STICKER TM8FPL500G0C127","TM8FPL500G0C127","60","","32","32","более 200","14400"
"298419","1Tb NVMe SFYRSK/1000G Kingston","Твердотельный накопитель Kingston Fury SFYRS/1000G M2 [1 ТБ, M.2 2280 PCI-E 4.0 x4, чтение: 6000 МБ/с, запись: 7300 МБ/с","SFYRSK/1000G","36","","105","105","более 10","47250"
